Time,PlayerLocation,PlaterRotation,
2023.10.14-15.48.22.650,X=415937.036 Y=368833.975 Z=2248.333,P=-11.574591 Y=-0.444366 R=1.642383,
2023.10.14-15.48.22.691,X=415950.986 Y=368840.059 Z=2248.333,P=-12.045959 Y=-0.351695 R=1.637312,
2023.10.14-15.48.22.733,X=415968.754 Y=368847.711 Z=2248.333,P=-12.303668 Y=-0.324217 R=1.692799,
2023.10.14-15.48.22.781,X=415989.640 Y=368856.764 Z=2248.333,P=-12.508000 Y=-0.375855 R=1.714524,
2023.10.14-15.48.22.830,X=416016.302 Y=368868.224 Z=2248.333,P=-12.592860 Y=-0.439515 R=1.676488,
2023.10.14-15.48.22.885,X=416042.965 Y=368879.745 Z=2248.333,P=-12.614119 Y=-0.495372 R=1.573014,
2023.10.14-15.48.22.941,X=416073.166 Y=368892.785 Z=2248.333,P=-12.774269 Y=-0.555350 R=1.569710,
2023.10.14-15.48.22.997,X=416103.749 Y=368905.826 Z=2248.333,P=-12.914184 Y=-0.625572 R=1.651972,
2023.10.14-15.48.23.056,X=416134.937 Y=368918.981 Z=2248.333,P=-12.819989 Y=-0.751487 R=1.698882,
2023.10.14-15.48.23.114,X=416167.897 Y=368932.709 Z=2248.333,P=-12.607343 Y=-0.958283 R=1.807866,
2023.10.14-15.48.23.174,X=416200.531 Y=368945.829 Z=2248.333,P=-11.836678 Y=-1.339026 R=1.975718,
2023.10.14-15.48.23.233,X=416233.738 Y=368958.511 Z=2248.333,P=-10.816744 Y=-1.719579 R=1.995292,
2023.10.14-15.48.23.293,X=416268.633 Y=368967.968 Z=2248.333,P=-10.138017 Y=-2.073737 R=2.126190,
2023.10.14-15.48.23.352,X=416304.185 Y=368972.446 Z=2248.333,P=-9.307537 Y=-2.617267 R=2.249799,
2023.10.14-15.48.23.413,X=416339.742 Y=368973.773 Z=2248.333,P=-8.184249 Y=-3.338773 R=2.454263,
2023.10.14-15.48.23.472,X=416375.627 Y=368972.434 Z=2248.333,P=-7.093464 Y=-4.061072 R=2.614278,
2023.10.14-15.48.23.530,X=416410.816 Y=368968.613 Z=2248.333,P=-6.124454 Y=-4.542295 R=2.719389,
2023.10.14-15.48.23.590,X=416445.526 Y=368963.079 Z=2248.333,P=-5.138422 Y=-5.053279 R=2.834980,
2023.10.14-15.48.23.652,X=416480.258 Y=368956.518 Z=2248.333,P=-4.303891 Y=-5.480602 R=3.031299,
2023.10.14-15.48.23.715,X=416516.453 Y=368949.113 Z=2248.333,P=-3.559331 Y=-5.946916 R=3.181713,
2023.10.14-15.48.23.778,X=416549.661 Y=368941.729 Z=2248.333,P=-3.036374 Y=-6.266309 R=3.264103,
2023.10.14-15.48.23.841,X=416583.870 Y=368933.619 Z=2248.333,P=-2.566506 Y=-6.614468 R=3.256921,
2023.10.14-15.48.23.904,X=416620.740 Y=368924.750 Z=2248.333,P=-2.089047 Y=-6.867173 R=3.257011,
2023.10.14-15.48.23.963,X=416657.652 Y=368915.856 Z=2248.333,P=-1.507630 Y=-7.095954 R=3.292962,
2023.10.14-15.48.24.029,X=416692.389 Y=368907.423 Z=2248.333,P=-0.930649 Y=-7.279512 R=3.443944,
2023.10.14-15.48.24.091,X=416730.136 Y=368898.152 Z=2248.333,P=-0.270954 Y=-7.514294 R=3.558313,
2023.10.14-15.48.24.157,X=416767.556 Y=368888.725 Z=2248.333,P=0.254428 Y=-7.705130 R=3.657533,
2023.10.14-15.48.24.219,X=416804.231 Y=368879.284 Z=2248.333,P=0.719953 Y=-7.917196 R=3.694024,
2023.10.14-15.48.24.284,X=416841.206 Y=368869.694 Z=2248.333,P=1.056104 Y=-8.103758 R=3.805823,
2023.10.14-15.48.24.347,X=416878.032 Y=368860.263 Z=2248.333,P=1.417573 Y=-8.272371 R=3.897119,
2023.10.14-15.48.24.411,X=416915.497 Y=368852.526 Z=2248.333,P=1.705949 Y=-8.329034 R=3.945168,
2023.10.14-15.48.24.470,X=416953.469 Y=368845.951 Z=2248.333,P=2.035785 Y=-8.349175 R=3.977666,
2023.10.14-15.48.24.532,X=416988.058 Y=368840.444 Z=2248.333,P=2.224724 Y=-8.354865 R=3.995007,
2023.10.14-15.48.24.590,X=417025.240 Y=368834.770 Z=2248.333,P=2.439109 Y=-8.288152 R=4.068174,
2023.10.14-15.48.24.653,X=417059.836 Y=368830.060 Z=2248.333,P=2.556898 Y=-8.102385 R=4.103434,
2023.10.14-15.48.24.716,X=417097.233 Y=368825.755 Z=2248.333,P=2.640566 Y=-7.862727 R=4.170505,
2023.10.14-15.48.24.773,X=417134.526 Y=368822.982 Z=2248.333,P=2.730879 Y=-7.673466 R=4.301578,
2023.10.14-15.48.24.835,X=417169.172 Y=368822.123 Z=2248.333,P=2.708370 Y=-7.593982 R=4.371888,
2023.10.14-15.48.24.899,X=417207.009 Y=368823.484 Z=2248.333,P=2.815112 Y=-7.553366 R=4.508594,
2023.10.14-15.48.24.962,X=417244.552 Y=368826.933 Z=2248.333,P=2.869826 Y=-7.534506 R=4.616438,
2023.10.14-15.48.25.026,X=417282.144 Y=368832.119 Z=2248.333,P=3.018506 Y=-7.481377 R=4.697517,
2023.10.14-15.48.25.088,X=417319.682 Y=368838.315 Z=2248.333,P=3.063219 Y=-7.505165 R=4.765357,
2023.10.14-15.48.25.153,X=417357.065 Y=368845.018 Z=2248.333,P=3.201672 Y=-7.474785 R=4.868845,
2023.10.14-15.48.25.215,X=417394.460 Y=368852.049 Z=2248.333,P=3.360667 Y=-7.435750 R=4.922072,
2023.10.14-15.48.25.279,X=417432.015 Y=368859.227 Z=2248.333,P=3.487345 Y=-7.431866 R=4.957107,
2023.10.14-15.48.25.346,X=417468.682 Y=368866.277 Z=2248.333,P=3.545531 Y=-7.475959 R=4.968854,
2023.10.14-15.48.25.414,X=417508.232 Y=368873.888 Z=2248.333,P=3.723579 Y=-7.582969 R=4.941866,
2023.10.14-15.48.25.480,X=417547.891 Y=368881.550 Z=2248.333,P=3.932861 Y=-7.833694 R=4.835027,
2023.10.14-15.48.25.546,X=417587.442 Y=368889.065 Z=2248.333,P=4.039595 Y=-8.078350 R=4.759945,
2023.10.14-15.48.25.612,X=417626.221 Y=368896.268 Z=2248.333,P=4.241849 Y=-8.429822 R=4.714385,
2023.10.14-15.48.25.670,X=417666.519 Y=368903.538 Z=2248.333,P=4.510527 Y=-8.842666 R=4.744142,
2023.10.14-15.48.25.733,X=417700.066 Y=368909.301 Z=2248.333,P=4.693808 Y=-9.127880 R=4.726744,
2023.10.14-15.48.25.800,X=417737.568 Y=368915.494 Z=2248.333,P=4.993165 Y=-9.396082 R=4.725804,
2023.10.14-15.48.25.867,X=417777.603 Y=368921.880 Z=2248.333,P=5.136281 Y=-9.595973 R=4.695523,
2023.10.14-15.48.25.934,X=417816.632 Y=368927.864 Z=2248.333,P=5.288424 Y=-9.709559 R=4.713419,
2023.10.14-15.48.26.001,X=417856.645 Y=368933.721 Z=2248.333,P=5.253660 Y=-9.726597 R=4.691859,
2023.10.14-15.48.26.070,X=417896.923 Y=368939.556 Z=2248.333,P=5.308672 Y=-9.698001 R=4.641270,
2023.10.14-15.48.26.137,X=417936.591 Y=368945.147 Z=2248.333,P=5.169159 Y=-9.704303 R=4.610893,
2023.10.14-15.48.26.206,X=417976.792 Y=368950.936 Z=2248.333,P=4.914911 Y=-9.624387 R=4.664897,
2023.10.14-15.48.26.271,X=418017.399 Y=368956.853 Z=2248.333,P=4.707787 Y=-9.382395 R=4.705754,
2023.10.14-15.48.26.339,X=418056.910 Y=368962.611 Z=2248.333,P=4.504697 Y=-9.167001 R=4.669021,
2023.10.14-15.48.26.409,X=418096.984 Y=368968.515 Z=2248.333,P=4.428938 Y=-8.940277 R=4.505855,
2023.10.14-15.48.26.477,X=418139.267 Y=368974.986 Z=2248.333,P=4.279461 Y=-8.609500 R=4.429112,
2023.10.14-15.48.26.546,X=418179.303 Y=368981.255 Z=2248.333,P=4.297017 Y=-8.163175 R=4.454164,
2023.10.14-15.48.26.617,X=418220.026 Y=368987.777 Z=2248.333,P=4.188740 Y=-7.984834 R=4.465352,
2023.10.14-15.48.26.682,X=418261.746 Y=368994.679 Z=2248.333,P=4.200238 Y=-7.998380 R=4.566890,
2023.10.14-15.48.26.746,X=418300.566 Y=369001.208 Z=2248.333,P=4.223518 Y=-8.096514 R=4.609052,
2023.10.14-15.48.26.813,X=418337.861 Y=369007.494 Z=2248.333,P=4.235465 Y=-8.220264 R=4.634470,
2023.10.14-15.48.26.875,X=418378.291 Y=369014.265 Z=2248.333,P=4.281641 Y=-8.309542 R=4.661832,
2023.10.14-15.48.26.942,X=418414.941 Y=369020.439 Z=2248.333,P=4.365824 Y=-8.457499 R=4.617787,
2023.10.14-15.48.27.005,X=418454.004 Y=369027.009 Z=2248.333,P=4.331967 Y=-8.651069 R=4.578252,
2023.10.14-15.48.27.067,X=418491.902 Y=369033.309 Z=2248.333,P=4.324536 Y=-8.823844 R=4.606419,
2023.10.14-15.48.27.130,X=418528.501 Y=369039.215 Z=2248.333,P=4.261561 Y=-9.045238 R=4.534905,
2023.10.14-15.48.27.193,X=418565.117 Y=369045.031 Z=2248.333,P=4.155355 Y=-9.250418 R=4.447657,
2023.10.14-15.48.27.255,X=418602.381 Y=369050.764 Z=2248.333,P=3.975826 Y=-9.484294 R=4.359098,
2023.10.14-15.48.27.311,X=418639.157 Y=369056.322 Z=2248.333,P=3.775066 Y=-9.705631 R=4.313655,
2023.10.14-15.48.27.374,X=418672.902 Y=369061.333 Z=2248.333,P=3.257096 Y=-10.007606 R=4.137623,
2023.10.14-15.48.27.432,X=418709.788 Y=369064.495 Z=2248.333,P=2.256937 Y=-10.280377 R=3.888213,
2023.10.14-15.48.27.490,X=418745.155 Y=369064.304 Z=2248.333,P=1.009548 Y=-10.410011 R=3.506549,
2023.10.14-15.48.27.549,X=418779.843 Y=369062.028 Z=2248.333,P=0.283173 Y=-10.439693 R=3.271837,
2023.10.14-15.48.27.603,X=418815.330 Y=369058.676 Z=2248.333,P=-0.570614 Y=-10.499644 R=3.004239,
2023.10.14-15.48.27.661,X=418847.389 Y=369055.152 Z=2248.333,P=-1.206681 Y=-10.714434 R=2.836646,
2023.10.14-15.48.27.715,X=418882.073 Y=369050.926 Z=2248.333,P=-1.688970 Y=-10.990679 R=2.784743,
2023.10.14-15.48.27.772,X=418913.458 Y=369046.512 Z=2248.333,P=-1.939908 Y=-11.363709 R=2.775623,
2023.10.14-15.48.27.831,X=418947.787 Y=369041.205 Z=2248.333,P=-1.940186 Y=-11.558547 R=2.723229,
2023.10.14-15.48.27.889,X=418982.212 Y=369035.502 Z=2248.333,P=-2.010698 Y=-11.647714 R=2.613104,
2023.10.14-15.48.27.947,X=419016.518 Y=369029.660 Z=2248.333,P=-2.035285 Y=-11.581924 R=2.536070,
2023.10.14-15.48.28.007,X=419050.651 Y=369023.720 Z=2248.333,P=-2.068624 Y=-11.503990 R=2.537302,
2023.10.14-15.48.28.064,X=419085.896 Y=369017.524 Z=2248.333,P=-2.090045 Y=-11.435961 R=2.579970,
2023.10.14-15.48.28.123,X=419120.402 Y=369011.534 Z=2248.333,P=-2.094046 Y=-11.332911 R=2.639922,
2023.10.14-15.48.28.181,X=419155.061 Y=369005.523 Z=2248.333,P=-1.955835 Y=-11.230788 R=2.733281,
2023.10.14-15.48.28.240,X=419189.471 Y=368999.569 Z=2248.333,P=-1.839378 Y=-11.136159 R=2.780913,
2023.10.14-15.48.28.299,X=419224.286 Y=368993.582 Z=2248.333,P=-1.715592 Y=-11.048963 R=2.910652,
2023.10.14-15.48.28.358,X=419259.346 Y=368987.600 Z=2248.333,P=-1.703745 Y=-11.005760 R=3.027921,
2023.10.14-15.48.28.417,X=419293.918 Y=368981.826 Z=2248.333,P=-1.645184 Y=-10.922563 R=3.179513,
2023.10.14-15.48.28.475,X=419328.610 Y=368976.053 Z=2248.333,P=-1.543509 Y=-10.853056 R=3.248118,
2023.10.14-15.48.28.535,X=419363.464 Y=368970.350 Z=2248.333,P=-1.431634 Y=-10.829320 R=3.333939,
2023.10.14-15.48.28.598,X=419398.549 Y=368964.545 Z=2248.333,P=-1.232537 Y=-10.825787 R=3.464335,
2023.10.14-15.48.28.666,X=419436.306 Y=368958.390 Z=2248.333,P=-1.161985 Y=-10.842409 R=3.522917,
2023.10.14-15.48.28.729,X=419476.055 Y=368951.813 Z=2248.333,P=-1.033128 Y=-10.895364 R=3.576839,
2023.10.14-15.48.28.793,X=419513.438 Y=368945.597 Z=2248.333,P=-0.932866 Y=-11.020481 R=3.658974,
2023.10.14-15.48.28.856,X=419551.695 Y=368939.299 Z=2248.333,P=-0.823277 Y=-11.075792 R=3.756058,
2023.10.14-15.48.28.921,X=419588.859 Y=368933.047 Z=2248.333,P=-0.706053 Y=-11.131444 R=3.858058,
2023.10.14-15.48.28.984,X=419626.741 Y=368926.715 Z=2248.333,P=-0.496481 Y=-11.132469 R=3.930438,
2023.10.14-15.48.29.048,X=419664.437 Y=368920.468 Z=2248.333,P=-0.293641 Y=-11.150616 R=4.039614,
2023.10.14-15.48.29.111,X=419702.164 Y=368914.302 Z=2248.333,P=-0.169575 Y=-11.167850 R=4.079172,
2023.10.14-15.48.29.178,X=419739.870 Y=368908.121 Z=2248.333,P=-0.029049 Y=-11.201138 R=4.124008,
2023.10.14-15.48.29.247,X=419780.039 Y=368901.498 Z=2248.333,P=0.116818 Y=-11.262381 R=4.211852,
2023.10.14-15.48.29.314,X=419819.929 Y=368894.881 Z=2248.333,P=0.240776 Y=-11.390253 R=4.255449,
2023.10.14-15.48.29.381,X=419859.670 Y=368888.298 Z=2248.333,P=0.423975 Y=-11.555810 R=4.347538,
2023.10.14-15.48.29.450,X=419899.467 Y=368881.590 Z=2248.333,P=0.659152 Y=-11.917950 R=4.390772,
2023.10.14-15.48.29.519,X=419940.214 Y=368874.400 Z=2248.333,P=0.910021 Y=-12.312416 R=4.455857,
2023.10.14-15.48.29.588,X=419980.628 Y=368866.944 Z=2248.333,P=1.108081 Y=-12.648395 R=4.481428,
2023.10.14-15.48.29.658,X=420021.396 Y=368859.133 Z=2248.333,P=1.218151 Y=-12.804540 R=4.510117,
2023.10.14-15.48.29.727,X=420062.741 Y=368851.123 Z=2248.333,P=1.297472 Y=-12.885556 R=4.542869,
2023.10.14-15.48.29.798,X=420103.794 Y=368843.002 Z=2248.333,P=1.439896 Y=-12.928892 R=4.534317,
2023.10.14-15.48.29.867,X=420144.928 Y=368834.862 Z=2248.333,P=1.605403 Y=-13.008214 R=4.490159,
2023.10.14-15.48.29.936,X=420185.896 Y=368826.751 Z=2248.333,P=1.639426 Y=-13.099597 R=4.440778,
2023.10.14-15.48.30.005,X=420226.680 Y=368818.636 Z=2248.333,P=1.576045 Y=-13.145029 R=4.485312,
2023.10.14-15.48.30.074,X=420267.564 Y=368810.461 Z=2248.333,P=1.547029 Y=-13.160473 R=4.472714,
2023.10.14-15.48.30.141,X=420308.000 Y=368802.236 Z=2248.333,P=1.655955 Y=-13.226572 R=4.393969,
2023.10.14-15.48.30.211,X=420347.503 Y=368794.203 Z=2248.333,P=1.697184 Y=-13.412954 R=4.193302,
2023.10.14-15.48.30.278,X=420388.741 Y=368785.776 Z=2248.333,P=1.762527 Y=-13.685120 R=4.032795,
2023.10.14-15.48.30.347,X=420427.946 Y=368777.538 Z=2248.333,P=1.925959 Y=-14.000830 R=3.883809,
2023.10.14-15.48.30.415,X=420467.567 Y=368768.957 Z=2248.333,P=1.932819 Y=-14.412712 R=3.796219,
2023.10.14-15.48.30.482,X=420478.695 Y=368766.534 Z=2248.333,P=1.922578 Y=-14.914779 R=3.779844,
2023.10.14-15.48.30.547,X=420478.695 Y=368766.534 Z=2248.333,P=1.850025 Y=-15.417092 R=3.883609,
2023.10.14-15.48.30.616,X=420478.695 Y=368766.534 Z=2248.333,P=1.968825 Y=-15.793137 R=3.995650,
2023.10.14-15.48.30.678,X=420478.695 Y=368766.534 Z=2248.333,P=2.292748 Y=-16.268712 R=4.267773,
2023.10.14-15.48.30.736,X=420478.695 Y=368766.534 Z=2248.333,P=2.775946 Y=-16.693890 R=4.742499,
2023.10.14-15.48.30.799,X=420478.695 Y=368766.534 Z=2248.333,P=2.706104 Y=-17.324959 R=4.905877,
2023.10.14-15.48.30.862,X=420479.129 Y=368767.925 Z=2248.333,P=2.536914 Y=-17.893564 R=4.871084,
2023.10.14-15.48.30.929,X=420483.409 Y=368774.314 Z=2248.333,P=3.087313 Y=-18.392761 R=4.711071,
2023.10.14-15.48.30.995,X=420493.794 Y=368788.105 Z=2248.333,P=4.150120 Y=-19.647886 R=3.737631,
2023.10.14-15.48.31.062,X=420510.173 Y=368808.705 Z=2248.333,P=4.386423 Y=-21.204686 R=3.453258,
2023.10.14-15.48.31.129,X=420533.526 Y=368834.667 Z=2248.333,P=4.063035 Y=-22.118586 R=3.763525,
2023.10.14-15.48.31.197,X=420559.338 Y=368860.693 Z=2248.333,P=5.255643 Y=-23.248370 R=3.886778,
2023.10.14-15.48.31.265,X=420579.407 Y=368878.861 Z=2248.333,P=5.541309 Y=-24.839958 R=3.349853,
2023.10.14-15.48.31.332,X=420583.996 Y=368882.858 Z=2248.333,P=5.000860 Y=-27.333326 R=3.574885,
2023.10.14-15.48.31.399,X=420583.996 Y=368882.858 Z=2248.333,P=5.712189 Y=-29.984148 R=4.188116,
2023.10.14-15.48.31.466,X=420583.996 Y=368882.858 Z=2248.333,P=6.690246 Y=-32.835783 R=4.222522,
2023.10.14-15.48.31.533,X=420583.996 Y=368882.858 Z=2248.333,P=7.871748 Y=-36.317046 R=3.770321,
2023.10.14-15.48.31.600,X=420583.996 Y=368882.858 Z=2248.333,P=8.709897 Y=-39.721198 R=3.677617,
2023.10.14-15.48.31.666,X=420587.615 Y=368879.920 Z=2248.333,P=9.989088 Y=-43.580604 R=3.828095,
2023.10.14-15.48.31.733,X=420597.423 Y=368871.286 Z=2248.333,P=11.735286 Y=-46.812270 R=4.280535,
2023.10.14-15.48.31.799,X=420613.266 Y=368856.076 Z=2248.333,P=13.761885 Y=-49.693471 R=4.201234,
2023.10.14-15.48.31.863,X=420634.547 Y=368833.676 Z=2248.333,P=15.290990 Y=-52.388574 R=3.741175,
2023.10.14-15.48.31.926,X=420658.764 Y=368805.878 Z=2248.333,P=16.702157 Y=-54.227986 R=4.075149,
2023.10.14-15.48.31.990,X=420682.818 Y=368776.087 Z=2248.333,P=17.932355 Y=-55.147638 R=4.310603,
2023.10.14-15.48.32.050,X=420705.784 Y=368745.995 Z=2248.333,P=18.780464 Y=-55.639042 R=4.523485,
2023.10.14-15.48.32.111,X=420726.995 Y=368717.362 Z=2248.333,P=19.543225 Y=-56.262840 R=5.177239,
2023.10.14-15.48.32.171,X=420747.238 Y=368688.849 Z=2248.333,P=21.031219 Y=-57.380451 R=5.910833,
2023.10.14-15.48.32.227,X=420762.087 Y=368667.303 Z=2248.333,P=22.737087 Y=-59.194454 R=6.500241,
2023.10.14-15.48.32.285,X=420765.649 Y=368662.066 Z=2248.333,P=24.532145 Y=-61.556769 R=6.608998,
2023.10.14-15.48.32.341,X=420765.649 Y=368662.066 Z=2248.333,P=27.410582 Y=-64.906521 R=6.868182,
2023.10.14-15.48.32.397,X=420765.649 Y=368662.066 Z=2248.333,P=29.746102 Y=-67.541898 R=6.254296,
2023.10.14-15.48.32.449,X=420765.649 Y=368662.066 Z=2248.333,P=31.053215 Y=-69.872832 R=4.752034,
2023.10.14-15.48.32.498,X=420765.649 Y=368662.066 Z=2248.333,P=31.472927 Y=-71.453116 R=4.558286,
2023.10.14-15.48.32.550,X=420765.649 Y=368662.066 Z=2248.333,P=31.838128 Y=-72.298046 R=5.016088,
2023.10.14-15.48.32.599,X=420765.649 Y=368662.066 Z=2248.333,P=32.207170 Y=-72.852926 R=5.038578,
2023.10.14-15.48.32.652,X=420765.649 Y=368662.066 Z=2248.333,P=33.143234 Y=-73.223547 R=5.798259,
2023.10.14-15.48.32.699,X=420765.649 Y=368662.066 Z=2248.333,P=34.100641 Y=-73.814581 R=5.323824,
2023.10.14-15.48.32.751,X=420765.574 Y=368662.324 Z=2248.333,P=35.119032 Y=-75.252418 R=5.010570,
2023.10.14-15.48.32.801,X=420764.625 Y=368665.910 Z=2248.333,P=35.949291 Y=-76.628973 R=4.363747,
2023.10.14-15.48.32.853,X=420762.186 Y=368674.542 Z=2248.333,P=36.506547 Y=-77.705509 R=4.130896,
2023.10.14-15.48.32.903,X=420757.782 Y=368687.978 Z=2248.333,P=37.121320 Y=-79.337944 R=3.339835,
2023.10.14-15.48.32.953,X=420751.362 Y=368707.218 Z=2248.333,P=37.440942 Y=-81.299149 R=2.362853,
2023.10.14-15.48.33.003,X=420743.970 Y=368730.353 Z=2248.333,P=37.713268 Y=-82.953394 R=2.020390,
2023.10.14-15.48.33.053,X=420735.567 Y=368758.230 Z=2248.333,P=38.250258 Y=-84.193139 R=1.647539,
2023.10.14-15.48.33.101,X=420727.748 Y=368786.707 Z=2248.333,P=38.523127 Y=-85.045872 R=1.428355,
2023.10.14-15.48.33.151,X=420720.213 Y=368814.693 Z=2248.333,P=38.924438 Y=-86.412569 R=1.012763,
2023.10.14-15.48.33.198,X=420712.988 Y=368842.352 Z=2248.333,P=39.562452 Y=-86.949575 R=0.675486,
2023.10.14-15.48.33.246,X=420706.245 Y=368869.154 Z=2248.333,P=39.350878 Y=-88.024108 R=-0.572836,
2023.10.14-15.48.33.294,X=420700.062 Y=368895.181 Z=2248.333,P=39.121525 Y=-88.693012 R=-0.640547,
2023.10.14-15.48.33.343,X=420694.297 Y=368921.334 Z=2248.333,P=39.427256 Y=-89.156914 R=-0.251542,
2023.10.14-15.48.33.393,X=420691.087 Y=368938.158 Z=2248.333,P=39.453057 Y=-89.891833 R=-0.974400,
2023.10.14-15.48.33.441,X=420690.648 Y=368940.460 Z=2248.333,P=39.552825 Y=-90.373771 R=-1.441691,
2023.10.14-15.48.33.491,X=420690.648 Y=368940.460 Z=2248.333,P=39.289792 Y=-91.006869 R=-1.491095,
2023.10.14-15.48.33.538,X=420690.648 Y=368940.460 Z=2248.333,P=38.697680 Y=-91.595707 R=-1.629665,
2023.10.14-15.48.33.585,X=420690.648 Y=368940.460 Z=2248.333,P=38.539994 Y=-92.029979 R=-1.507948,
2023.10.14-15.48.33.634,X=420690.648 Y=368940.460 Z=2248.333,P=38.671571 Y=-92.491285 R=-1.705073,
2023.10.14-15.48.33.681,X=420690.648 Y=368940.460 Z=2248.333,P=38.616301 Y=-93.377109 R=-1.812028,
2023.10.14-15.48.33.730,X=420690.648 Y=368940.460 Z=2248.333,P=38.550181 Y=-94.284360 R=-2.002285,
2023.10.14-15.48.33.778,X=420690.648 Y=368940.460 Z=2248.333,P=38.377580 Y=-95.370865 R=-2.829337,
2023.10.14-15.48.33.828,X=420690.648 Y=368940.460 Z=2248.333,P=38.105273 Y=-96.107716 R=-3.126250,
2023.10.14-15.48.33.877,X=420690.648 Y=368940.460 Z=2248.333,P=37.651184 Y=-96.962196 R=-3.272172,
2023.10.14-15.48.33.928,X=420690.648 Y=368940.460 Z=2248.333,P=37.656608 Y=-97.496866 R=-3.186122,
2023.10.14-15.48.33.978,X=420690.648 Y=368940.460 Z=2248.333,P=38.007071 Y=-97.802947 R=-3.038791,
2023.10.14-15.48.34.027,X=420690.648 Y=368940.460 Z=2248.333,P=38.100665 Y=-98.339103 R=-3.382576,
2023.10.14-15.48.34.077,X=420690.648 Y=368940.460 Z=2248.333,P=38.059970 Y=-98.780589 R=-3.764569,
2023.10.14-15.48.34.128,X=420690.648 Y=368940.460 Z=2248.333,P=37.931462 Y=-99.056064 R=-3.454649,
2023.10.14-15.48.34.178,X=420690.648 Y=368940.460 Z=2248.333,P=38.363680 Y=-99.401163 R=-3.398313,
2023.10.14-15.48.34.228,X=420690.648 Y=368940.460 Z=2248.333,P=38.543999 Y=-99.656812 R=-3.738648,
2023.10.14-15.48.34.278,X=420690.648 Y=368940.460 Z=2248.333,P=38.611371 Y=-99.807068 R=-3.803998,
2023.10.14-15.48.34.328,X=420690.648 Y=368940.460 Z=2248.333,P=38.762359 Y=-99.904729 R=-4.025285,
2023.10.14-15.48.34.375,X=420690.648 Y=368940.460 Z=2248.333,P=38.614531 Y=-99.944947 R=-3.949329,
2023.10.14-15.48.34.420,X=420690.648 Y=368940.460 Z=2248.333,P=38.569198 Y=-99.828158 R=-3.695297,
2023.10.14-15.48.34.469,X=420690.648 Y=368940.460 Z=2248.333,P=38.542980 Y=-99.686092 R=-3.605443,
2023.10.14-15.48.34.519,X=420690.648 Y=368940.460 Z=2248.333,P=38.531348 Y=-99.434515 R=-3.358952,
2023.10.14-15.48.34.569,X=420690.648 Y=368940.460 Z=2248.333,P=38.495109 Y=-99.443139 R=-3.254397,
2023.10.14-15.48.34.619,X=420690.648 Y=368940.460 Z=2248.333,P=38.511678 Y=-99.292459 R=-3.028499,
2023.10.14-15.48.34.669,X=420690.648 Y=368940.460 Z=2248.333,P=38.741776 Y=-99.332474 R=-3.230632,
2023.10.14-15.48.34.718,X=420690.648 Y=368940.460 Z=2248.333,P=38.723515 Y=-99.354069 R=-3.177165,
2023.10.14-15.48.34.767,X=420690.648 Y=368940.460 Z=2248.333,P=38.956955 Y=-99.414504 R=-3.336515,
2023.10.14-15.48.34.816,X=420690.648 Y=368940.460 Z=2248.333,P=38.910607 Y=-99.505255 R=-3.443929,
2023.10.14-15.48.34.866,X=420690.648 Y=368940.460 Z=2248.333,P=38.951776 Y=-99.625536 R=-3.559821,
2023.10.14-15.48.34.916,X=420690.648 Y=368940.460 Z=2248.333,P=38.994847 Y=-99.698116 R=-3.424441,
2023.10.14-15.48.34.961,X=420690.648 Y=368940.460 Z=2248.333,P=39.212367 Y=-99.746835 R=-3.584868,
2023.10.14-15.48.35.009,X=420690.648 Y=368940.460 Z=2248.333,P=39.304665 Y=-99.928013 R=-3.727573,
2023.10.14-15.48.35.050,X=420690.648 Y=368940.460 Z=2248.333,P=39.371925 Y=-100.082345 R=-3.832420,
2023.10.14-15.48.35.099,X=420690.648 Y=368940.460 Z=2248.333,P=39.399770 Y=-100.221311 R=-3.917776,
2023.10.14-15.48.35.148,X=420690.648 Y=368940.460 Z=2248.333,P=39.398861 Y=-100.228444 R=-4.061631,
2023.10.14-15.48.35.193,X=420690.648 Y=368940.460 Z=2248.333,P=39.410935 Y=-100.296998 R=-4.129909,
2023.10.14-15.48.35.241,X=420690.648 Y=368940.460 Z=2248.333,P=39.393037 Y=-100.314636 R=-4.098248,
2023.10.14-15.48.35.287,X=420690.648 Y=368940.460 Z=2248.333,P=39.258442 Y=-100.439667 R=-4.233939,
2023.10.14-15.48.35.336,X=420690.648 Y=368940.460 Z=2248.333,P=39.152726 Y=-100.553684 R=-4.153458,
2023.10.14-15.48.35.387,X=420690.648 Y=368940.460 Z=2248.333,P=39.156537 Y=-100.446432 R=-3.877244,
2023.10.14-15.48.35.428,X=420690.648 Y=368940.460 Z=2248.333,P=39.167017 Y=-100.438235 R=-4.001539,
2023.10.14-15.48.35.470,X=420690.648 Y=368940.460 Z=2248.333,P=39.055882 Y=-100.416323 R=-3.938351,
2023.10.14-15.48.35.514,X=420690.648 Y=368940.460 Z=2248.333,P=39.032772 Y=-100.486400 R=-3.847489,
2023.10.14-15.48.35.563,X=420690.648 Y=368940.460 Z=2248.333,P=39.128598 Y=-100.502186 R=-3.857480,
2023.10.14-15.48.35.612,X=420690.648 Y=368940.460 Z=2248.333,P=39.140600 Y=-100.522042 R=-3.823587,
2023.10.14-15.48.35.661,X=420690.648 Y=368940.460 Z=2248.333,P=39.171971 Y=-100.679973 R=-3.877158,
